Administrative,Informational,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Customer Name,City,State,Email,Weekend,total_duration,Revenue
7,4,85,0.010192616,0.025284123,5.145928873,0,Nov,3,2,1,5,Returning_Visitor,Kimberly Nunez,Burgessfort,Louisiana,kimberly.nunez@gmail.com,FALSE,6363.721708,Non-Buyers
0,0,6,0,0.033333333,0,0,Oct,2,5,1,1,Returning_Visitor,Paula Harris,North Alan,Montana,paula.harris@gmail.com,FALSE,31,Non-Buyers
1,0,337,0.002472799,0.013233522,0,0,Nov,2,2,1,2,Returning_Visitor,Lisa Mills,Nicholasfurt,Louisiana,lisa.mills@gmail.com,FALSE,11247.16012,Non-Buyers
0,0,1,0.2,0.2,0,0.2,May,1,2,3,4,Returning_Visitor,Bryan Smith,Brownfort,Minnesota,bryan.smith@gmail.com,FALSE,0,Non-Buyers
0,0,8,0,0.05,0,0,Dec,2,2,1,1,Returning_Visitor,David Hancock,Amandamouth,Kansas,david.hancock@gmail.com,FALSE,143.25,Non-Buyers
2,0,11,0,0.015384615,0,0,Aug,2,2,1,4,Returning_Visitor,Terri Erickson,Jonesberg,Oklahoma,terri.erickson@gmail.com,TRUE,254.7,Buyers
2,0,2,0,0.05,0,0,Mar,2,2,5,2,New_Visitor,Robert Moore,West Michael,Oklahoma,robert.moore@gmail.com,FALSE,41,Non-Buyers
0,0,2,0.2,0.2,0,0,Mar,3,2,5,1,Returning_Visitor,John Curry,West Miguel,California,john.curry@gmail.com,FALSE,0,Non-Buyers
4,0,19,0.012121212,0.025289256,32.06509091,0,May,3,2,3,3,Returning_Visitor,Anthony Garrett,Port Jennifer,Connecticut,anthony.garrett@gmail.com,FALSE,1240.838095,Non-Buyers
0,0,2,0,0.1,0,0,Oct,2,4,1,2,New_Visitor,Kenneth Davis,Williamsport,Missouri,kenneth.davis@gmail.com,FALSE,58.4,Non-Buyers
5,0,23,0,0.008,0,0,Nov,1,1,3,2,New_Visitor,Michael Rice,South Chelsea,Massachusetts,michael.rice@gmail.com,FALSE,351.10181819999997,Non-Buyers
0,0,10,0.025,0.05,0,0,May,1,2,2,4,Returning_Visitor,Dawn Higgins,West Erin,Wyoming,dawn.higgins@gmail.com,TRUE,856.3333333,Non-Buyers
0,0,39,0,0.005128205,67.02771302,0,Dec,1,1,4,2,New_Visitor,Amanda Schneider,Leahborough,Virginia,amanda.schneider@gmail.com,FALSE,1346.966667,Buyers
0,0,5,0.08,0.093333333,0,0,Nov,2,2,1,2,Returning_Visitor,Christopher Huff,Welchport,North Dakota,christopher.huff@gmail.com,TRUE,28.25,Non-Buyers
0,0,63,0,0.014086022,0,0,Mar,2,2,3,1,Returning_Visitor,Austin Harvey,Lake Bryan,Iowa,austin.harvey@gmail.com,FALSE,2777.616667,Non-Buyers
0,1,11,0,0.018181818,0,0,May,2,2,5,3,New_Visitor,Wesley Anderson,Keithbury,Rhode Island,wesley.anderson@gmail.com,FALSE,488,Non-Buyers
6,0,22,0,0.014666667,0,0,Mar,2,2,3,2,Returning_Visitor,Joshua Bates,North Anthony,Minnesota,joshua.bates@gmail.com,FALSE,2341.416666,Non-Buyers
0,0,7,0.114285714,0.157142857,0,0.4,May,1,1,5,3,Returning_Visitor,John Patel,Hernandezburgh,Texas,john.patel@gmail.com,FALSE,48,Non-Buyers
0,0,2,0,0.1,0,0.8,Feb,2,4,1,3,Returning_Visitor,Matthew Anderson,East Megan,California,matthew.anderson@gmail.com,FALSE,15,Non-Buyers
2,0,40,0,0.014634146,23.76322043,0,Nov,4,2,5,3,Returning_Visitor,Brittany Watson,Peggyton,Alabama,brittany.watson@gmail.com,TRUE,713.05,Buyers
0,0,12,0.016666667,0.035714286,0,0,Nov,3,2,1,5,Returning_Visitor,Judith Wilson,North Audrey,South Dakota,judith.wilson@gmail.com,TRUE,201.3333333,Non-Buyers
0,0,1,0.2,0.2,0,0,Dec,2,2,3,5,Returning_Visitor,Aaron Robinson,East Jamie,South Carolina,aaron.robinson@gmail.com,FALSE,0,Non-Buyers
0,0,37,0.036936937,0.062012012,0,0,Oct,1,1,1,1,Returning_Visitor,Matthew Walker,Alfredberg,Utah,matthew.walker@gmail.com,FALSE,2960.971429,Non-Buyers
2,1,64,0.014830918,0.022398206,21.74053053,0,Nov,1,1,1,2,Returning_Visitor,John Proctor,Port Pamelafurt,Florida,john.proctor@gmail.com,TRUE,2041.522567,Non-Buyers
1,0,0,0.2,0.2,0,0,Feb,1,2,1,5,Returning_Visitor,Chad Cook,Sandovalburgh,Arkansas,chad.cook@gmail.com,TRUE,0,Non-Buyers
0,0,11,0.127272727,0.142424242,0,0,Jul,3,2,1,1,Returning_Visitor,Jacqueline Garcia,Vanessaborough,Illinois,jacqueline.garcia@gmail.com,FALSE,199.5,Non-Buyers
3,0,35,0,0.005714286,0,0,May,3,2,3,4,New_Visitor,Rachel Smith,Lake Edwinmouth,Washington,rachel.smith@gmail.com,FALSE,1104,Non-Buyers
0,0,39,0,0.009064449,0,0,Nov,1,1,4,3,Returning_Visitor,Joseph Yates,Knightbury,Oregon,joseph.yates@gmail.com,FALSE,1168.619841,Non-Buyers
3,0,5,0,0.028571429,0,0,May,2,2,4,1,Returning_Visitor,Brandy Vasquez,Helenbury,Illinois,brandy.vasquez@gmail.com,FALSE,130,Non-Buyers
9,2,51,0.016969697,0.014709835,8.21617792,0,Nov,3,2,3,2,Returning_Visitor,Chelsea Rogers,Darylburgh,Kansas,chelsea.rogers@gmail.com,TRUE,2406.974988,Buyers
0,0,16,0.00625,0.06875,0,0,Aug,2,2,1,4,Returning_Visitor,Kelly Ramos,East Tamara,Alaska,kelly.ramos@gmail.com,FALSE,213.8,Buyers
0,0,6,0.011111111,0.111111111,0,0.4,May,2,2,5,4,Returning_Visitor,Vanessa Thompson,South Kimberly,Texas,vanessa.thompson@gmail.com,FALSE,66.5,Non-Buyers
0,0,45,0.026666667,0.057777778,0,0,Nov,2,2,4,1,Returning_Visitor,Brandon Bell,Pamelaville,Massachusetts,brandon.bell@gmail.com,FALSE,1682.25,Non-Buyers
0,0,2,0,0.1,0,0,Mar,1,1,5,3,Returning_Visitor,Tyler Moses,New Adam,Iowa,tyler.moses@gmail.com,FALSE,17,Non-Buyers
8,2,14,0.005263158,0.016140351,20.33155364,0,Aug,1,1,1,5,Returning_Visitor,Luis Esparza,Louisburgh,Colorado,luis.esparza@gmail.com,FALSE,1069.63,Non-Buyers
0,0,6,0.033333333,0.066666667,0,0,May,2,5,5,4,Returning_Visitor,Christina Mcclure,Terriberg,Florida,christina.mcclure@gmail.com,FALSE,50,Non-Buyers
0,0,27,0,0.006666667,31.40784,0,May,2,2,3,5,New_Visitor,Brian Holland,Watsonfort,South Dakota,brian.holland@gmail.com,FALSE,2514.25,Buyers
0,0,19,0,0.025,14.58941181,0,Dec,2,4,3,2,Returning_Visitor,Stacey Martin,Lewisfurt,Nevada,stacey.martin@gmail.com,TRUE,866.3333333,Non-Buyers
0,0,40,0.002439024,0.041869919,0,0,Nov,4,2,4,1,Returning_Visitor,Elizabeth Cardenas,West Timothy,Louisiana,elizabeth.cardenas@gmail.com,FALSE,3998.333333,Non-Buyers
0,0,6,0,0.016666667,0,0,Mar,2,2,5,2,Returning_Visitor,Jeffrey Morris,Hoffmanborough,Nebraska,jeffrey.morris@gmail.com,FALSE,70.83333333,Non-Buyers
0,0,5,0.04,0.06,0,0.6,May,2,2,3,5,Returning_Visitor,Phillip Ryan,Port Williamburgh,West Virginia,phillip.ryan@gmail.com,FALSE,87,Non-Buyers
0,0,4,0,0.05,0,0,May,2,2,1,5,Returning_Visitor,Aaron Gordon,Meganburgh,Nebraska,aaron.gordon@gmail.com,FALSE,68,Non-Buyers
1,2,57,0.004,0.021833333,0,1,May,2,2,4,2,Returning_Visitor,Haley Santos,Tammyberg,Delaware,haley.santos@gmail.com,TRUE,2989.580303,Non-Buyers
0,0,20,0.033,0.027954545,0,0,Oct,3,2,5,1,Returning_Visitor,Shelley Morrow,West Ashleyside,South Dakota,shelley.morrow@gmail.com,FALSE,1116.473333,Non-Buyers
0,0,10,0.053333333,0.075,0,0,May,1,1,2,3,Returning_Visitor,Michael Herrera,North Willie,Kentucky,michael.herrera@gmail.com,FALSE,127.75,Non-Buyers
0,0,9,0,0.02962963,0,0,Dec,2,5,1,1,Returning_Visitor,Roberto Miranda,Fordtown,Virginia,roberto.miranda@gmail.com,FALSE,348.75,Non-Buyers
0,0,6,0,0.008333333,0,0,May,2,2,1,2,Returning_Visitor,Regina Perry,Justinberg,Rhode Island,regina.perry@gmail.com,FALSE,223.3333333,Non-Buyers
0,0,22,0.018181818,0.040909091,0,0,Nov,2,2,5,1,Returning_Visitor,Michael Grimes,Jesusborough,North Carolina,michael.grimes@gmail.com,FALSE,366.75,Non-Buyers
2.321814608581723,0,58,0.002380952,0.019047619,0,0,Nov,1,1,5,5,Returning_Visitor,Cynthia Wise,Port Douglas,Alaska,cynthia.wise@gmail.com,TRUE,1893.444444,Buyers
1,4,224,0.008311643,0.021844997,0,0,Nov,1,2,3,2,Returning_Visitor,Melinda Allen,Crystalton,Georgia,melinda.allen@gmail.com,FALSE,5364.791461,Buyers
0,0,48,0,0.016666667,18.20995652,0,Mar,2,2,5,2,Returning_Visitor,Ian Beck,Hunterland,Wyoming,ian.beck@gmail.com,FALSE,3644.752381,Non-Buyers
0,0,26,0.007692308,0.034615385,0,0,Mar,2,2,5,3,Returning_Visitor,Teresa Harris,Port Michaelside,Oklahoma,teresa.harris@gmail.com,TRUE,1685.266667,Non-Buyers
1,0,10,0,0.011111111,0,0,May,2,4,3,3,New_Visitor,Christopher Anderson,Johnmouth,Hawaii,christopher.anderson@gmail.com,FALSE,262.5,Non-Buyers
2,2,174,0.006025974,0.015842941,0,0,Nov,2,2,1,5,Returning_Visitor,Kevin Garrett,Herringborough,Iowa,kevin.garrett@gmail.com,FALSE,5037.24915,Non-Buyers
1,1,53,0.004848485,0.016751935,32.68969091,0,May,1,1,3,4,Returning_Visitor,Elizabeth Wheeler,Port Karenton,Indiana,elizabeth.wheeler@gmail.com,FALSE,2351.608298,Non-Buyers
0,2,28,0,0.01,0,0,Dec,3,2,1,5,New_Visitor,Jeffrey Garner,North Davidstad,New Mexico,jeffrey.garner@gmail.com,FALSE,1105.25,Buyers
0,0,23,0,0.021532091,0,0,Dec,1,1,3,2,New_Visitor,Kathryn Turner,North James,Indiana,kathryn.turner@gmail.com,TRUE,533.7,Non-Buyers
2,3,1,0,0.033333333,0,0,Jul,2,2,5,2,Returning_Visitor,Caleb Hahn,North Christopher,Alabama,caleb.hahn@gmail.com,FALSE,414.2,Non-Buyers
0,0,1,0.2,0.2,0,0.2,May,3,2,5,3,Returning_Visitor,Bruce Henderson,Chapmanstad,Iowa,bruce.henderson@gmail.com,FALSE,0,Non-Buyers
0,1,13,0.007692308,0.038461538,13.43133991,0,Dec,1,1,1,1,Returning_Visitor,Jeff Clark,South Davidtown,Nevada,jeff.clark@gmail.com,FALSE,268.75,Non-Buyers
1,0,39,0,0.003070175,0,0,Nov,1,2,1,5,Returning_Visitor,Patricia White,Simpsonborough,Rhode Island,patricia.white@gmail.com,TRUE,710.3333333,Buyers
0,1,14,0,0.013333333,43.252,0.2,May,2,4,1,2,New_Visitor,John Perry,North Dawn,Oklahoma,john.perry@gmail.com,FALSE,593.5,Buyers
8,3,29,0.002777778,0.035515873,6.310740741,0.4,May,2,2,1,4,Returning_Visitor,James Norman,North Timothyport,Ohio,james.norman@gmail.com,FALSE,1229.25,Non-Buyers
0,0,35,0,0.006060606,0,0,Nov,2,2,5,2,New_Visitor,Joseph Flowers,Lake George,Kansas,joseph.flowers@gmail.com,FALSE,2352.166667,Non-Buyers
8,0,8,0.009090909,0.027272727,0,0.4,May,1,1,5,2,New_Visitor,Jocelyn Greene,Mullenport,Michigan,jocelyn.greene@gmail.com,FALSE,218,Non-Buyers
0,6,11,0,0.004761905,0,0,Mar,2,4,1,5,New_Visitor,Tamara Richardson,Port Erin,Colorado,tamara.richardson@gmail.com,FALSE,430.8333333,Non-Buyers
6,0,34,0.001052632,0.010431717,19.66912605,0,Dec,2,2,2,5,Returning_Visitor,Michael Hicks,Port Heatherhaven,Arizona,michael.hicks@gmail.com,TRUE,1693.9333336999998,Buyers
4,0,53,0.012727273,0.021974359,1.660118182,0,Mar,3,2,5,3,Returning_Visitor,Jose Wood,Harveyshire,New Mexico,jose.wood@gmail.com,TRUE,1485.632251,Buyers
1,2,9,0.018181818,0.027272727,0,0,Jun,2,2,2,2,New_Visitor,Steven Gates,Edwardshire,Arkansas,steven.gates@gmail.com,FALSE,226.8833333,Non-Buyers
4,3,27,0.022222222,0.036111111,29.71496014,0,Nov,2,2,5,2,Returning_Visitor,James Cooper,West Daniel,Montana,james.cooper@gmail.com,FALSE,2827.457143,Non-Buyers
2,0,26,0.007407407,0.024074074,33.69233226,0,Nov,1,1,1,2,Returning_Visitor,Marcus Vega,South Emily,Connecticut,marcus.vega@gmail.com,FALSE,2091.975,Buyers
2,0,8,0.04,0.055,0,0,May,3,2,1,3,Returning_Visitor,Anna Brock,Arroyoview,Maryland,anna.brock@gmail.com,FALSE,481.3333333,Non-Buyers
0,0,3,0,0.033333333,0,0,Jul,3,2,1,5,Returning_Visitor,Kelly Taylor,South David,South Carolina,kelly.taylor@gmail.com,FALSE,103.6,Non-Buyers
11,0,119,0.0032,0.015231111,0,0,Dec,2,2,3,1,Returning_Visitor,Carrie Conner,South Paulshire,Oregon,carrie.conner@gmail.com,FALSE,7896.753983,Non-Buyers
0,1,39,0.005128205,0.017948718,0,0,Nov,2,4,5,2,Returning_Visitor,Tammy Cox,Lake Mary,New York,tammy.cox@gmail.com,FALSE,726.15,Non-Buyers
9,0,3,0,0.025,0,0,Dec,8,5,5,5,Other,Ruben Gilmore,Port Jacobborough,Minnesota,ruben.gilmore@gmail.com,FALSE,244.5,Non-Buyers
1,0,3,0.2,0.2,0,0,May,1,1,4,4,Returning_Visitor,David Salinas,Petersenberg,Montana,david.salinas@gmail.com,TRUE,0,Non-Buyers
4,3,160,0.002453988,0.013361447,9.453449065,0,Aug,2,2,5,2,Returning_Visitor,Gina Carlson,South Vincentfort,Indiana,gina.carlson@gmail.com,FALSE,2758.799787,Non-Buyers
0,0,5,0.12,0.16,0,0.6,May,2,5,1,3,Returning_Visitor,Robert Thomas,North Sara,Alaska,robert.thomas@gmail.com,FALSE,38,Non-Buyers
0,0,7,0.025,0.05,55.31956658,0,Nov,2,2,1,5,Returning_Visitor,Christian Torres,Randyshire,Louisiana,christian.torres@gmail.com,FALSE,276.1666667,Non-Buyers
1,1,15,0,0.04,54.85543,0,Mar,2,4,3,2,Returning_Visitor,Michelle Wheeler,Adambury,New Mexico,michelle.wheeler@gmail.com,FALSE,708.5333333,Non-Buyers
2,2,13,0.0125,0.03125,0,0,Dec,3,2,4,1,Returning_Visitor,Stephanie Ellis,Brayhaven,Nebraska,stephanie.ellis@gmail.com,FALSE,281.5,Non-Buyers
0,0,3,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,Daniel Mason,Beckychester,California,daniel.mason@gmail.com,TRUE,129,Non-Buyers
6,3,120,0.002459016,0.023646,8.788976395,0,Nov,2,2,4,2,Returning_Visitor,Leslie Gray,Georgeburgh,Washington,leslie.gray@gmail.com,TRUE,4351.212929,Non-Buyers
2,0,0,0,0.05,0,0,Sep,2,2,2,5,New_Visitor,Nicholas Hoffman,West Angela,Arizona,nicholas.hoffman@gmail.com,TRUE,17.2,Buyers
7,6,83,0.007967033,0.019990486,6.626647741,0,Mar,2,2,3,3,Returning_Visitor,Erica Duran,Ericashire,Iowa,erica.duran@gmail.com,FALSE,2156.6252139999997,Non-Buyers
0,0,7,0,0.057142857,0,0,May,4,2,3,3,Returning_Visitor,Emily Dickson,Jerryfort,Arizona,emily.dickson@gmail.com,FALSE,442.1666667,Non-Buyers
2,2,14,0,0.022222222,0,0,Dec,2,5,4,2,New_Visitor,Diana Gonzalez,Rhodesville,New Hampshire,diana.gonzalez@gmail.com,FALSE,377.75,Non-Buyers
2,0,13,0,0.002666667,0,0,Mar,3,2,1,5,New_Visitor,Melinda Miller,Chavezberg,New Jersey,melinda.miller@gmail.com,FALSE,430,Non-Buyers
0,0,13,0.115384615,0.125641026,0,0.6,May,3,2,1,3,Returning_Visitor,Chad Wilson,Jimenezfurt,Oklahoma,chad.wilson@gmail.com,FALSE,88,Non-Buyers
0,0,30,0.077419355,0.112903226,0,0.8,May,2,2,3,5,Returning_Visitor,Janet Rios,Victoriaborough,Texas,janet.rios@gmail.com,FALSE,849.75,Non-Buyers
0,0,57,0.005847953,0.012907268,0,0,Dec,2,2,3,5,Returning_Visitor,Jacqueline Adams,North Jennifer,South Carolina,jacqueline.adams@gmail.com,FALSE,3079.083333,Non-Buyers
6,0,3,0,0.022222222,0,0,May,2,2,4,3,Returning_Visitor,Jamie Pope,Samanthashire,Illinois,jamie.pope@gmail.com,FALSE,177,Non-Buyers
8,1,71,0.003013699,0.009218133,5.903402354316805,0,Oct,1,1,2,5,Returning_Visitor,Jesus Ellis,Leeville,Missouri,jesus.ellis@gmail.com,TRUE,1801.441202,Buyers
3,1,28,0,0.022222222,0,0,Mar,2,5,1,1,Returning_Visitor,Kyle Roth,West John,Delaware,kyle.roth@gmail.com,FALSE,580.6666667,Non-Buyers
0,0,1,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,William Glass,Lake Donaldberg,New Jersey,william.glass@gmail.com,FALSE,0,Non-Buyers
0,0,21,0.009090909,0.039393939,0,0,Dec,2,2,2,2,Returning_Visitor,Abigail Mcfarland,Parsonsfort,Massachusetts,abigail.mcfarland@gmail.com,FALSE,1005.833333,Non-Buyers
4,0,53,0.001818182,0.018030303,0,0,Mar,2,2,4,1,Returning_Visitor,Cheryl Harrison,Figueroafurt,Missouri,cheryl.harrison@gmail.com,TRUE,1264.892857,Non-Buyers
5,6,102,0.00173913,0.01470751,0,0,May,2,2,1,4,Returning_Visitor,Brittany Smith,Powellburgh,Idaho,brittany.smith@gmail.com,TRUE,6700.291072,Non-Buyers
4,0,28,0.007407407,0.016049383,0,0,May,1,1,1,4,Returning_Visitor,Shelly Lewis,Port Maryborough,Maine,shelly.lewis@gmail.com,FALSE,751.4833334,Non-Buyers
0,0,3,0,0.066666667,0,0,Sep,2,2,5,2,Returning_Visitor,Joseph Mcdonald,West Victorchester,Alaska,joseph.mcdonald@gmail.com,FALSE,41.4,Non-Buyers
6,0,46,0,0.019059741,0,0,Jun,2,2,5,4,Returning_Visitor,Pam Howard,New Jonathanstad,Nevada,pam.howard@gmail.com,FALSE,1869.924601,Non-Buyers
4,0,13,0.0125,0.0375,0,0,Mar,1,1,4,2,Returning_Visitor,Trevor Goodman,Solisberg,Oklahoma,trevor.goodman@gmail.com,TRUE,302,Non-Buyers
0,0,1,0.2,0.2,0,0,Dec,3,2,1,2,Returning_Visitor,Garrett Peterson,Coleton,Oklahoma,garrett.peterson@gmail.com,FALSE,0,Non-Buyers
9,5,35,0.004761905,0.018866213,15.32910159,0,Mar,2,2,3,2,Returning_Visitor,Cassandra Smith,Robertsonview,New Mexico,cassandra.smith@gmail.com,FALSE,2639.585714,Non-Buyers
0,0,4,0.1,0.15,0,0,Dec,3,2,1,5,Returning_Visitor,Danielle Barnes,Robertshire,Alabama,danielle.barnes@gmail.com,FALSE,27.5,Non-Buyers
0,0,15,0.015384615,0.020512821,0,0,May,2,5,5,4,Returning_Visitor,Susan Marshall,New Sarah,South Dakota,susan.marshall@gmail.com,FALSE,1999.833333,Non-Buyers
0,0,6,0.033333333,0.1,0,0.6,May,2,2,4,5,Returning_Visitor,Elizabeth Conley,Brewermouth,New Mexico,elizabeth.conley@gmail.com,FALSE,83,Non-Buyers
6,0,11,0,0.005128205,0,0,Dec,2,2,1,2,Returning_Visitor,William Bell,New Nathaniel,Alaska,william.bell@gmail.com,TRUE,472.4166667,Non-Buyers
0,1,35,0.011428571,0.041142857,0,0,May,2,2,1,4,Returning_Visitor,Charles Bridges,East Sheri,Washington,charles.bridges@gmail.com,FALSE,1742.883333,Non-Buyers
0,0,19,0,0.005263158,0,0,Mar,2,4,1,3,Returning_Visitor,Patricia Edwards,Mortonport,North Dakota,patricia.edwards@gmail.com,TRUE,429.6333333,Non-Buyers
6,0,11,0,0,0,0,Nov,2,2,5,2,Returning_Visitor,Heather Hughes,South Shaunmouth,New Jersey,heather.hughes@gmail.com,FALSE,288.2,Non-Buyers
8,1,93,0.005154639,0.022696032,4.629470103,0,May,3,2,1,5,Returning_Visitor,Joshua Patterson,West Yvonneburgh,New Jersey,joshua.patterson@gmail.com,FALSE,4086.05,Non-Buyers
13,2,24,0,0.018181818,0,0,Nov,2,2,1,2,Returning_Visitor,Jennifer Baker,Delgadotown,Texas,jennifer.baker@gmail.com,FALSE,548.7571429,Non-Buyers
1,0,50,0,0.008163265,0,0,May,4,1,1,4,Returning_Visitor,Nicholas Warner,South Justinchester,Kansas,nicholas.warner@gmail.com,FALSE,553.9166667,Non-Buyers
0,0,4,0,0.05,0,0.6,May,2,2,1,2,Returning_Visitor,Bruce Benson,Williammouth,Michigan,bruce.benson@gmail.com,FALSE,67.5,Non-Buyers
1,0,6,0.033333333,0.044444444,0,0,Nov,3,2,3,3,Returning_Visitor,Brian Rodriguez,Ruizstad,Connecticut,brian.rodriguez@gmail.com,FALSE,108.75,Non-Buyers
0,0,13,0.015384615,0.035897436,0,0,Dec,2,2,1,2,Returning_Visitor,Christopher Cunningham,North Michelleton,Oklahoma,christopher.cunningham@gmail.com,TRUE,217.9166667,Non-Buyers
1,0,93,0,0.015104167,0,0,Nov,2,2,3,1,Returning_Visitor,Jeffrey Lang,Lake Heather,Maryland,jeffrey.lang@gmail.com,FALSE,3440.625,Buyers
1,3,93,0.004123711,0.018162523,17.77043431,0,Nov,2,2,1,2,Returning_Visitor,Allison West,North Donna,Virginia,allison.west@gmail.com,FALSE,4047.3818456999998,Buyers
3,0,8,0,0.007407407,0,0,Feb,2,4,2,3,Returning_Visitor,Gabriel Stewart,North Lisahaven,Michigan,gabriel.stewart@gmail.com,FALSE,363,Non-Buyers
3,0,6,0,0.025,0,0,Mar,3,2,1,2,New_Visitor,Dan Kane,Amyton,North Carolina,dan.kane@gmail.com,FALSE,480,Non-Buyers
2,0,20,0.012698413,0.016190476,0,0,May,3,2,2,2,Returning_Visitor,Eugene Morgan,Connorville,Oregon,eugene.morgan@gmail.com,FALSE,758.5,Non-Buyers
2,0,10,0.016666667,0.033333333,0,0,Dec,2,2,4,2,New_Visitor,Elizabeth Bryant,New Michael,Montana,elizabeth.bryant@gmail.com,TRUE,540,Non-Buyers
0,1,16,0.025,0.03125,0,0,Mar,1,2,1,2,Returning_Visitor,Kim Nolan,East Kelseyfurt,New Hampshire,kim.nolan@gmail.com,FALSE,222,Non-Buyers
2,3,29,0.008333333,0.038,25.04441774,0,Nov,2,2,1,5,Returning_Visitor,Erik Griffin,South William,Connecticut,erik.griffin@gmail.com,FALSE,1375.75,Buyers
8,0,162,0.001142857,0.009090249,17.79812649,0,Oct,2,2,1,1,Returning_Visitor,Kevin Henry,Phelpsstad,Oklahoma,kevin.henry@gmail.com,FALSE,5895.211674,Non-Buyers
8,0,13,0.020952381,0.056017316,0,0,Jul,1,1,1,2,Returning_Visitor,Teresa Lamb,Melissashire,New Jersey,teresa.lamb@gmail.com,FALSE,972.7,Non-Buyers
0,0,53,0.000754717,0.006528045,0,0,Nov,3,2,1,5,Returning_Visitor,Gregory Pierce,Greenburgh,Missouri,gregory.pierce@gmail.com,TRUE,661.4455285,Non-Buyers
0,0,6,0,0.016666667,124.9045858,0,Nov,2,5,5,5,New_Visitor,Lance Quinn,North Debbie,South Carolina,lance.quinn@gmail.com,FALSE,339.5,Buyers
2,0,6,0,0.033333333,0,0,Mar,2,2,5,2,New_Visitor,Keith Oconnor,Port Rebeccahaven,Alabama,keith.oconnor@gmail.com,FALSE,304.5,Non-Buyers
0,0,5,0,0.08,0,0,Mar,2,2,1,1,Returning_Visitor,Darlene Boyer,Kimchester,Arizona,darlene.boyer@gmail.com,FALSE,56,Non-Buyers
13,1,59,0,0.004545455,167.2308336,0,Nov,2,2,4,5,Returning_Visitor,Kendra Moore,Kimberlyhaven,Alabama,kendra.moore@gmail.com,TRUE,1210.648485,Buyers
0,0,12,0.016666667,0.027777778,0,0,Jul,3,2,4,3,Returning_Visitor,Sheila Collins,Mcphersonton,North Carolina,sheila.collins@gmail.com,FALSE,1653.6,Non-Buyers
0,0,86,0.013882353,0.0654082,0,0,Aug,2,2,4,1,Returning_Visitor,Lisa Williams,Hayleyberg,Rhode Island,lisa.williams@gmail.com,FALSE,5332.547778,Non-Buyers
4,0,7,0.03,0.03,0,0,Dec,2,2,1,2,Returning_Visitor,Charles Roberts,Graybury,Alabama,charles.roberts@gmail.com,FALSE,291.5,Non-Buyers
0,0,37,0.009009009,0.036036036,13.6630847,0,Sep,2,2,4,1,Returning_Visitor,Kimberly Anthony,Erinland,Oklahoma,kimberly.anthony@gmail.com,FALSE,4339.366667,Non-Buyers
0,0,19,0.005882353,0.041176471,0,0,Dec,1,1,1,5,Returning_Visitor,Charles Orozco,Beardland,Kansas,charles.orozco@gmail.com,FALSE,1056.658333,Non-Buyers
2,0,28,0,0.008024691,42.50333333,0,May,2,2,5,2,Returning_Visitor,Carrie Davis,New David,Virginia,carrie.davis@gmail.com,FALSE,3048.516667,Non-Buyers
3,0,17,0,0.011764706,0,0,Mar,1,1,1,3,New_Visitor,Denise Williams,New Katherineshire,Iowa,denise.williams@gmail.com,TRUE,710.5833333,Non-Buyers
3,0,10,0,0.015384615,0,0,Mar,2,2,5,2,New_Visitor,Natalie Cox,Rodriguezmouth,Mississippi,natalie.cox@gmail.com,TRUE,205.6666667,Non-Buyers
0,4,23,0.008,0.020266667,12.36126667,0,Dec,3,2,5,2,Returning_Visitor,John Holland,Port Kerry,Arizona,john.holland@gmail.com,TRUE,1891.833333,Non-Buyers
0,0,4,0.05,0.1,0,0,May,2,2,4,5,Returning_Visitor,Lisa Bishop,Reynoldshaven,Washington,lisa.bishop@gmail.com,FALSE,158,Non-Buyers
0,0,24,0,0.020833333,0,0,Nov,1,1,3,2,Returning_Visitor,Kimberly Mckenzie,Alvarezport,Rhode Island,kimberly.mckenzie@gmail.com,TRUE,610.6333333,Buyers
3,0,12,0,0.014285714,0,0,Mar,1,1,4,2,New_Visitor,Tammy Butler,Hickston,Hawaii,tammy.butler@gmail.com,FALSE,421.3333333,Non-Buyers
2,3,85,0.00453159,0.039115224,0,0,Nov,2,2,1,2,Returning_Visitor,Denise Green,East Adam,Maryland,denise.green@gmail.com,FALSE,4303.79359,Non-Buyers
0,0,25,0.032,0.084,0,0.8,May,2,2,5,5,Returning_Visitor,Nicole Aguilar,North Jonathan,Nevada,nicole.aguilar@gmail.com,FALSE,710.5,Non-Buyers
0,0,231,0.001746725,0.010029112,0,0,Nov,2,2,3,2,Returning_Visitor,Lucas Dorsey,Christopherview,West Virginia,lucas.dorsey@gmail.com,TRUE,11246.13379,Non-Buyers
0,0,50,0.012244898,0.036530612,0,0,Nov,1,2,2,2,Returning_Visitor,Stephen Mccoy,Lake Alisonberg,Arizona,stephen.mccoy@gmail.com,FALSE,2549.534524,Non-Buyers
0,0,10,0,0.04,0,0,Dec,2,2,3,5,Returning_Visitor,Claire Crosby,West Latoya,Mississippi,claire.crosby@gmail.com,FALSE,211.8333333,Non-Buyers
11,1,89,0.01827957,0.027002924,0,0,Oct,1,1,4,3,Returning_Visitor,Samuel Fritz,South Alfredville,Massachusetts,samuel.fritz@gmail.com,FALSE,2373.88684,Non-Buyers
